date,time,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/13/2025,10:00:00 PM,Hydro,2519,0.027,TRUE
10/13/2025,10:00:00 PM,Multiple Fuels,1540,0.016,FALSE
10/13/2025,10:00:00 PM,Nuclear,25415,0.278,FALSE
10/13/2025,10:00:00 PM,Oil,1183,0.013,FALSE
10/13/2025,10:00:00 PM,Other Renewables,460,0.005,TRUE
10/13/2025,10:00:00 PM,Solar,889,0.009,TRUE
10/13/2025,10:00:00 PM,Storage,10,0,FALSE
10/13/2025,10:00:00 PM,Wind,954,0.01,TRUE
10/13/2025,9:00:00 PM,Coal,14587,0.159,FALSE
10/13/2025,9:00:00 PM,Gas,41933,0.458,FALSE
10/13/2025,9:00:00 PM,Hydro,2272,0.024,TRUE
10/13/2025,9:00:00 PM,Multiple Fuels,1536,0.016,FALSE
10/13/2025,9:00:00 PM,Nuclear,25420,0.278,FALSE
10/13/2025,9:00:00 PM,Oil,851,0.009,FALSE
10/13/2025,9:00:00 PM,Other Renewables,462,0.005,TRUE
10/13/2025,9:00:00 PM,Solar,3451,0.037,TRUE
10/13/2025,9:00:00 PM,Storage,16,0,FALSE
10/13/2025,9:00:00 PM,Wind,897,0.009,TRUE
10/13/2025,8:00:00 PM,Coal,15433,0.168,FALSE
10/13/2025,8:00:00 PM,Gas,40921,0.447,FALSE
10/13/2025,8:00:00 PM,Hydro,1246,0.013,TRUE
10/13/2025,8:00:00 PM,Multiple Fuels,1532,0.016,FALSE
10/13/2025,8:00:00 PM,Nuclear,25414,0.278,FALSE
10/13/2025,8:00:00 PM,Oil,426,0.004,FALSE
10/13/2025,8:00:00 PM,Other Renewables,462,0.005,TRUE
10/13/2025,8:00:00 PM,Solar,5139,0.056,TRUE
10/13/2025,8:00:00 PM,Storage,0,0,FALSE
10/13/2025,8:00:00 PM,Wind,827,0.009,TRUE
10/13/2025,7:00:00 PM,Coal,15575,0.171,FALSE
10/13/2025,7:00:00 PM,Gas,40003,0.439,FALSE
10/13/2025,7:00:00 PM,Hydro,1109,0.012,TRUE
10/13/2025,7:00:00 PM,Multiple Fuels,1527,0.016,FALSE
10/13/2025,7:00:00 PM,Nuclear,25416,0.279,FALSE
10/13/2025,7:00:00 PM,Oil,425,0.004,FALSE
10/13/2025,7:00:00 PM,Other Renewables,458,0.005,TRUE
10/13/2025,7:00:00 PM,Solar,5876,0.064,TRUE
10/13/2025,7:00:00 PM,Storage,0,0,FALSE
10/13/2025,7:00:00 PM,Wind,706,0.007,TRUE
10/13/2025,6:00:00 PM,Coal,15695,0.172,FALSE
10/13/2025,6:00:00 PM,Gas,39945,0.438,FALSE
10/13/2025,6:00:00 PM,Hydro,785,0.008,TRUE
10/13/2025,6:00:00 PM,Multiple Fuels,1532,0.016,FALSE
10/13/2025,6:00:00 PM,Nuclear,25419,0.278,FALSE
10/13/2025,6:00:00 PM,Oil,428,0.004,FALSE
10/13/2025,6:00:00 PM,Other Renewables,456,0.005,TRUE
10/13/2025,6:00:00 PM,Solar,6185,0.067,TRUE
10/13/2025,6:00:00 PM,Storage,0,0,FALSE
10/13/2025,6:00:00 PM,Wind,720,0.007,TRUE
10/13/2025,5:00:00 PM,Coal,15091,0.166,FALSE
10/13/2025,5:00:00 PM,Gas,40047,0.441,FALSE
10/13/2025,5:00:00 PM,Hydro,665,0.007,TRUE
10/13/2025,5:00:00 PM,Multiple Fuels,1536,0.016,FALSE
10/13/2025,5:00:00 PM,Nuclear,25423,0.28,FALSE
10/13/2025,5:00:00 PM,Oil,428,0.004,FALSE
10/13/2025,5:00:00 PM,Other Renewables,459,0.005,TRUE
10/13/2025,5:00:00 PM,Solar,6440,0.07,TRUE
10/13/2025,5:00:00 PM,Storage,0,0,FALSE
10/13/2025,5:00:00 PM,Wind,718,0.007,TRUE
10/13/2025,4:00:00 PM,Coal,14601,0.163,FALSE
10/13/2025,4:00:00 PM,Gas,38792,0.435,FALSE
10/13/2025,4:00:00 PM,Hydro,509,0.005,TRUE
10/13/2025,4:00:00 PM,Multiple Fuels,1545,0.017,FALSE
10/13/2025,4:00:00 PM,Nuclear,25438,0.285,FALSE
10/13/2025,4:00:00 PM,Oil,497,0.005,FALSE
10/13/2025,4:00:00 PM,Other Renewables,445,0.005,TRUE
10/13/2025,4:00:00 PM,Solar,6531,0.073,TRUE
10/13/2025,4:00:00 PM,Storage,0,0,FALSE
10/13/2025,4:00:00 PM,Wind,793,0.008,TRUE
10/13/2025,3:00:00 PM,Coal,14153,0.161,FALSE
10/13/2025,3:00:00 PM,Gas,37870,0.431,FALSE
10/13/2025,3:00:00 PM,Hydro,262,0.003,TRUE
10/13/2025,3:00:00 PM,Multiple Fuels,1512,0.017,FALSE
10/13/2025,3:00:00 PM,Nuclear,25443,0.289,FALSE
10/13/2025,3:00:00 PM,Oil,608,0.006,FALSE
10/13/2025,3:00:00 PM,Other Renewables,434,0.005,TRUE
10/13/2025,3:00:00 PM,Solar,6431,0.073,TRUE
10/13/2025,3:00:00 PM,Storage,0,0,FALSE
10/13/2025,3:00:00 PM,Wind,1045,0.011,TRUE
10/13/2025,2:00:00 PM,Coal,13800,0.159,FALSE
10/13/2025,2:00:00 PM,Gas,37556,0.432,FALSE
10/13/2025,2:00:00 PM,Hydro,247,0.002,TRUE
10/13/2025,2:00:00 PM,Multiple Fuels,1538,0.017,FALSE
10/13/2025,2:00:00 PM,Nuclear,25436,0.293,FALSE
10/13/2025,2:00:00 PM,Oil,437,0.005,FALSE
10/13/2025,2:00:00 PM,Other Renewables,450,0.005,TRUE
10/13/2025,2:00:00 PM,Solar,6069,0.069,TRUE
10/13/2025,2:00:00 PM,Storage,0,0,FALSE
10/13/2025,2:00:00 PM,Wind,1252,0.014,TRUE
10/13/2025,1:00:00 PM,Coal,14096,0.166,FALSE
10/13/2025,1:00:00 PM,Gas,36402,0.429,FALSE
10/13/2025,1:00:00 PM,Hydro,406,0.004,TRUE
10/13/2025,1:00:00 PM,Multiple Fuels,1313,0.015,FALSE
10/13/2025,1:00:00 PM,Nuclear,25466,0.3,FALSE
10/13/2025,1:00:00 PM,Oil,423,0.005,FALSE
10/13/2025,1:00:00 PM,Other Renewables,451,0.005,TRUE
10/13/2025,1:00:00 PM,Solar,4399,0.051,TRUE
10/13/2025,1:00:00 PM,Storage,0,0,FALSE
10/13/2025,1:00:00 PM,Wind,1800,0.021,TRUE
10/13/2025,12:00:00 PM,Coal,14504,0.174,FALSE
10/13/2025,12:00:00 PM,Gas,36785,0.441,FALSE
10/13/2025,12:00:00 PM,Hydro,1297,0.015,TRUE
10/13/2025,12:00:00 PM,Multiple Fuels,1265,0.015,FALSE
10/13/2025,12:00:00 PM,Nuclear,25632,0.307,FALSE
10/13/2025,12:00:00 PM,Oil,311,0.003,FALSE
10/13/2025,12:00:00 PM,Other Renewables,460,0.005,TRUE
10/13/2025,12:00:00 PM,Solar,1155,0.013,TRUE
10/13/2025,12:00:00 PM,Storage,0,0,FALSE
10/13/2025,12:00:00 PM,Wind,1920,0.023,TRUE
10/13/2025,11:00:00 AM,Coal,13743,0.17,FALSE
10/13/2025,11:00:00 AM,Gas,35566,0.44,FALSE
10/13/2025,11:00:00 AM,Hydro,1639,0.02,TRUE
10/13/2025,11:00:00 AM,Multiple Fuels,1263,0.015,FALSE
10/13/2025,11:00:00 AM,Nuclear,25652,0.317,FALSE
10/13/2025,11:00:00 AM,Oil,324,0.004,FALSE
10/13/2025,11:00:00 AM,Other Renewables,470,0.005,TRUE
10/13/2025,11:00:00 AM,Solar,21,0,TRUE
10/13/2025,11:00:00 AM,Storage,0,0,FALSE
10/13/2025,11:00:00 AM,Wind,2063,0.025,TRUE
10/13/2025,10:00:00 AM,Coal,12452,0.163,FALSE
10/13/2025,10:00:00 AM,Gas,32218,0.424,FALSE
10/13/2025,10:00:00 AM,Hydro,1302,0.017,TRUE
10/13/2025,10:00:00 AM,Multiple Fuels,1256,0.016,FALSE
10/13/2025,10:00:00 AM,Nuclear,25649,0.337,FALSE
10/13/2025,10:00:00 AM,Oil,327,0.004,FALSE
10/13/2025,10:00:00 AM,Other Renewables,484,0.006,TRUE
10/13/2025,10:00:00 AM,Solar,8,0,TRUE
10/13/2025,10:00:00 AM,Storage,0,0,FALSE
10/13/2025,10:00:00 AM,Wind,2256,0.029,TRUE
10/13/2025,9:00:00 AM,Coal,11980,0.166,FALSE
10/13/2025,9:00:00 AM,Gas,29037,0.403,FALSE
10/13/2025,9:00:00 AM,Hydro,341,0.004,TRUE
10/13/2025,9:00:00 AM,Multiple Fuels,1245,0.017,FALSE
10/13/2025,9:00:00 AM,Nuclear,25644,0.356,FALSE
10/13/2025,9:00:00 AM,Oil,264,0.003,FALSE
10/13/2025,9:00:00 AM,Other Renewables,487,0.006,TRUE
10/13/2025,9:00:00 AM,Solar,8,0,TRUE
10/13/2025,9:00:00 AM,Storage,0,0,FALSE
10/13/2025,9:00:00 AM,Wind,2866,0.039,TRUE
10/13/2025,8:00:00 AM,Coal,11511,0.162,FALSE
10/13/2025,8:00:00 AM,Gas,27986,0.395,FALSE
10/13/2025,8:00:00 AM,Hydro,230,0.003,TRUE
10/13/2025,8:00:00 AM,Multiple Fuels,1260,0.017,FALSE
10/13/2025,8:00:00 AM,Nuclear,25644,0.362,FALSE
10/13/2025,8:00:00 AM,Oil,230,0.003,FALSE
10/13/2025,8:00:00 AM,Other Renewables,493,0.007,TRUE
10/13/2025,8:00:00 AM,Solar,8,0,TRUE
10/13/2025,8:00:00 AM,Storage,0,0,FALSE
10/13/2025,8:00:00 AM,Wind,3340,0.047,TRUE
10/13/2025,7:00:00 AM,Coal,11403,0.162,FALSE
10/13/2025,7:00:00 AM,Gas,27792,0.394,FALSE
10/13/2025,7:00:00 AM,Hydro,233,0.003,TRUE
10/13/2025,7:00:00 AM,Multiple Fuels,1260,0.017,FALSE
10/13/2025,7:00:00 AM,Nuclear,25640,0.364,FALSE
10/13/2025,7:00:00 AM,Oil,226,0.003,FALSE
10/13/2025,7:00:00 AM,Other Renewables,489,0.006,TRUE
10/13/2025,7:00:00 AM,Solar,8,0,TRUE
10/13/2025,7:00:00 AM,Storage,0,0,FALSE
10/13/2025,7:00:00 AM,Wind,3360,0.047,TRUE
10/13/2025,6:00:00 AM,Coal,11375,0.16,FALSE
10/13/2025,6:00:00 AM,Gas,27904,0.393,FALSE
10/13/2025,6:00:00 AM,Hydro,232,0.003,TRUE
10/13/2025,6:00:00 AM,Multiple Fuels,1260,0.017,FALSE
10/13/2025,6:00:00 AM,Nuclear,25639,0.361,FALSE
10/13/2025,6:00:00 AM,Oil,223,0.003,FALSE
10/13/2025,6:00:00 AM,Other Renewables,493,0.007,TRUE
10/13/2025,6:00:00 AM,Solar,8,0,TRUE
10/13/2025,6:00:00 AM,Storage,0,0,FALSE
10/13/2025,6:00:00 AM,Wind,3748,0.052,TRUE
10/13/2025,5:00:00 AM,Coal,11618,0.163,FALSE
10/13/2025,5:00:00 AM,Gas,27835,0.391,FALSE
10/13/2025,5:00:00 AM,Hydro,223,0.003,TRUE
10/13/2025,5:00:00 AM,Multiple Fuels,1235,0.017,FALSE
10/13/2025,5:00:00 AM,Nuclear,25637,0.36,FALSE
10/13/2025,5:00:00 AM,Oil,224,0.003,FALSE
10/13/2025,5:00:00 AM,Other Renewables,491,0.006,TRUE
10/13/2025,5:00:00 AM,Solar,8,0,TRUE
10/13/2025,5:00:00 AM,Storage,0,0,FALSE
10/13/2025,5:00:00 AM,Wind,3841,0.054,TRUE
10/13/2025,4:00:00 AM,Coal,12236,0.168,FALSE
10/13/2025,4:00:00 AM,Gas,28078,0.386,FALSE
10/13/2025,4:00:00 AM,Hydro,203,0.002,TRUE
10/13/2025,4:00:00 AM,Multiple Fuels,1223,0.016,FALSE
10/13/2025,4:00:00 AM,Nuclear,25631,0.353,FALSE
10/13/2025,4:00:00 AM,Oil,219,0.003,FALSE
10/13/2025,4:00:00 AM,Other Renewables,482,0.006,TRUE
10/13/2025,4:00:00 AM,Solar,8,0,TRUE
10/13/2025,4:00:00 AM,Storage,0,0,FALSE
10/13/2025,4:00:00 AM,Wind,4506,0.062,TRUE
10/13/2025,3:00:00 AM,Coal,12706,0.17,FALSE
10/13/2025,3:00:00 AM,Gas,29184,0.391,FALSE
10/13/2025,3:00:00 AM,Hydro,238,0.003,TRUE
10/13/2025,3:00:00 AM,Multiple Fuels,1259,0.016,FALSE
10/13/2025,3:00:00 AM,Nuclear,25679,0.344,FALSE
10/13/2025,3:00:00 AM,Oil,218,0.002,FALSE
10/13/2025,3:00:00 AM,Other Renewables,492,0.006,TRUE
10/13/2025,3:00:00 AM,Solar,8,0,TRUE
10/13/2025,3:00:00 AM,Storage,0,0,FALSE
10/13/2025,3:00:00 AM,Wind,4729,0.063,TRUE
10/13/2025,2:00:00 AM,Coal,13014,0.168,FALSE
10/13/2025,2:00:00 AM,Gas,31432,0.406,FALSE
10/13/2025,2:00:00 AM,Hydro,433,0.005,TRUE
10/13/2025,2:00:00 AM,Multiple Fuels,1536,0.019,FALSE
10/13/2025,2:00:00 AM,Nuclear,25678,0.331,FALSE
10/13/2025,2:00:00 AM,Oil,215,0.002,FALSE
10/13/2025,2:00:00 AM,Other Renewables,495,0.006,TRUE
10/13/2025,2:00:00 AM,Solar,8,0,TRUE
10/13/2025,2:00:00 AM,Storage,0,0,FALSE
10/13/2025,2:00:00 AM,Wind,4560,0.059,TRUE
10/13/2025,1:00:00 AM,Coal,12936,0.161,FALSE
10/13/2025,1:00:00 AM,Gas,34041,0.425,FALSE
10/13/2025,1:00:00 AM,Hydro,821,0.01,TRUE
10/13/2025,1:00:00 AM,Multiple Fuels,1523,0.019,FALSE
10/13/2025,1:00:00 AM,Nuclear,25649,0.32,FALSE
10/13/2025,1:00:00 AM,Oil,214,0.002,FALSE
10/13/2025,1:00:00 AM,Other Renewables,491,0.006,TRUE
10/13/2025,1:00:00 AM,Solar,8,0,TRUE
10/13/2025,1:00:00 AM,Storage,0,0,FALSE
10/13/2025,1:00:00 AM,Wind,4245,0.053,TRUE
10/13/2025,12:00:00 AM,Coal,13276,0.162,FALSE
10/13/2025,12:00:00 AM,Gas,35420,0.432,FALSE
10/13/2025,12:00:00 AM,Hydro,1638,0.02,TRUE
10/13/2025,12:00:00 AM,Multiple Fuels,1542,0.018,FALSE
10/13/2025,12:00:00 AM,Nuclear,25567,0.312,FALSE
10/13/2025,12:00:00 AM,Oil,213,0.002,FALSE
10/13/2025,12:00:00 AM,Other Renewables,493,0.006,TRUE
10/13/2025,12:00:00 AM,Solar,8,0,TRUE
10/13/2025,12:00:00 AM,Storage,0,0,FALSE
10/13/2025,12:00:00 AM,Wind,3699,0.045,TRUE
10/12/2025,11:00:00 PM,Coal,13475,0.163,FALSE
10/12/2025,11:00:00 PM,Gas,35810,0.435,FALSE
10/12/2025,11:00:00 PM,Hydro,2542,0.03,TRUE
10/12/2025,11:00:00 PM,Multiple Fuels,1560,0.019,FALSE
10/12/2025,11:00:00 PM,Nuclear,25621,0.311,FALSE
10/12/2025,11:00:00 PM,Oil,305,0.003,FALSE
10/12/2025,11:00:00 PM,Other Renewables,489,0.005,TRUE
10/12/2025,11:00:00 PM,Solar,11,0,TRUE
10/12/2025,11:00:00 PM,Storage,13,0,FALSE
10/12/2025,11:00:00 PM,Wind,2445,0.029,TRUE
10/12/2025,10:00:00 PM,Coal,13057,0.16,FALSE
10/12/2025,10:00:00 PM,Gas,35240,0.432,FALSE
10/12/2025,10:00:00 PM,Hydro,2421,0.029,TRUE
10/12/2025,10:00:00 PM,Multiple Fuels,1533,0.018,FALSE
10/12/2025,10:00:00 PM,Nuclear,25694,0.315,FALSE
10/12/2025,10:00:00 PM,Oil,312,0.003,FALSE
10/12/2025,10:00:00 PM,Other Renewables,491,0.006,TRUE
10/12/2025,10:00:00 PM,Solar,835,0.01,TRUE
10/12/2025,10:00:00 PM,Storage,17,0,FALSE
10/12/2025,10:00:00 PM,Wind,1850,0.022,TRUE
10/12/2025,9:00:00 PM,Coal,12453,0.153,FALSE
10/12/2025,9:00:00 PM,Gas,33459,0.413,FALSE
10/12/2025,9:00:00 PM,Hydro,2023,0.025,TRUE
10/12/2025,9:00:00 PM,Multiple Fuels,1520,0.018,FALSE
10/12/2025,9:00:00 PM,Nuclear,25783,0.318,FALSE
10/12/2025,9:00:00 PM,Oil,218,0.002,FALSE
10/12/2025,9:00:00 PM,Other Renewables,487,0.006,TRUE
10/12/2025,9:00:00 PM,Solar,3456,0.042,TRUE
10/12/2025,9:00:00 PM,Storage,16,0,FALSE
10/12/2025,9:00:00 PM,Wind,1513,0.018,TRUE
10/12/2025,8:00:00 PM,Coal,12120,0.152,FALSE
10/12/2025,8:00:00 PM,Gas,31906,0.4,FALSE
10/12/2025,8:00:00 PM,Hydro,1258,0.015,TRUE
10/12/2025,8:00:00 PM,Multiple Fuels,1536,0.019,FALSE
10/12/2025,8:00:00 PM,Nuclear,25862,0.324,FALSE
10/12/2025,8:00:00 PM,Oil,218,0.002,FALSE
10/12/2025,8:00:00 PM,Other Renewables,477,0.006,TRUE
10/12/2025,8:00:00 PM,Solar,4836,0.06,TRUE
10/12/2025,8:00:00 PM,Storage,0,0,FALSE
10/12/2025,8:00:00 PM,Wind,1403,0.017,TRUE
10/12/2025,7:00:00 PM,Coal,11978,0.152,FALSE
10/12/2025,7:00:00 PM,Gas,30791,0.391,FALSE
10/12/2025,7:00:00 PM,Hydro,995,0.012,TRUE
10/12/2025,7:00:00 PM,Multiple Fuels,1540,0.019,FALSE
10/12/2025,7:00:00 PM,Nuclear,26019,0.33,FALSE
10/12/2025,7:00:00 PM,Oil,220,0.002,FALSE
10/12/2025,7:00:00 PM,Other Renewables,454,0.005,TRUE
10/12/2025,7:00:00 PM,Solar,5416,0.068,TRUE
10/12/2025,7:00:00 PM,Storage,0,0,FALSE
10/12/2025,7:00:00 PM,Wind,1326,0.016,TRUE
10/12/2025,6:00:00 PM,Coal,11945,0.152,FALSE
10/12/2025,6:00:00 PM,Gas,30080,0.384,FALSE
10/12/2025,6:00:00 PM,Hydro,791,0.01,TRUE
10/12/2025,6:00:00 PM,Multiple Fuels,1380,0.017,FALSE
10/12/2025,6:00:00 PM,Nuclear,26331,0.336,FALSE
10/12/2025,6:00:00 PM,Oil,221,0.002,FALSE
10/12/2025,6:00:00 PM,Other Renewables,454,0.005,TRUE
10/12/2025,6:00:00 PM,Solar,5762,0.073,TRUE
10/12/2025,6:00:00 PM,Storage,0,0,FALSE
10/12/2025,6:00:00 PM,Wind,1349,0.017,TRUE
10/12/2025,5:00:00 PM,Coal,11354,0.145,FALSE
10/12/2025,5:00:00 PM,Gas,29751,0.381,FALSE
10/12/2025,5:00:00 PM,Hydro,795,0.01,TRUE
10/12/2025,5:00:00 PM,Multiple Fuels,1356,0.017,FALSE
10/12/2025,5:00:00 PM,Nuclear,26531,0.34,FALSE
10/12/2025,5:00:00 PM,Oil,221,0.002,FALSE
10/12/2025,5:00:00 PM,Other Renewables,452,0.005,TRUE
10/12/2025,5:00:00 PM,Solar,5878,0.075,TRUE
10/12/2025,5:00:00 PM,Storage,0,0,FALSE
10/12/2025,5:00:00 PM,Wind,1700,0.021,TRUE
10/12/2025,4:00:00 PM,Coal,11370,0.146,FALSE
10/12/2025,4:00:00 PM,Gas,29252,0.376,FALSE
10/12/2025,4:00:00 PM,Hydro,589,0.007,TRUE
10/12/2025,4:00:00 PM,Multiple Fuels,1352,0.017,FALSE
10/12/2025,4:00:00 PM,Nuclear,26551,0.342,FALSE
10/12/2025,4:00:00 PM,Oil,222,0.002,FALSE
10/12/2025,4:00:00 PM,Other Renewables,444,0.005,TRUE
10/12/2025,4:00:00 PM,Solar,5944,0.076,TRUE
10/12/2025,4:00:00 PM,Storage,0,0,FALSE
10/12/2025,4:00:00 PM,Wind,1897,0.024,TRUE
10/12/2025,3:00:00 PM,Coal,11488,0.148,FALSE
10/12/2025,3:00:00 PM,Gas,29168,0.376,FALSE
10/12/2025,3:00:00 PM,Hydro,240,0.003,TRUE
10/12/2025,3:00:00 PM,Multiple Fuels,1342,0.017,FALSE
10/12/2025,3:00:00 PM,Nuclear,26566,0.342,FALSE
10/12/2025,3:00:00 PM,Oil,225,0.002,FALSE
10/12/2025,3:00:00 PM,Other Renewables,443,0.005,TRUE
10/12/2025,3:00:00 PM,Solar,5865,0.075,TRUE
10/12/2025,3:00:00 PM,Storage,0,0,FALSE
10/12/2025,3:00:00 PM,Wind,2154,0.027,TRUE
10/12/2025,2:00:00 PM,Coal,11645,0.15,FALSE
10/12/2025,2:00:00 PM,Gas,29022,0.373,FALSE
10/12/2025,2:00:00 PM,Hydro,241,0.003,TRUE
10/12/2025,2:00:00 PM,Multiple Fuels,1397,0.018,FALSE
10/12/2025,2:00:00 PM,Nuclear,26577,0.342,FALSE
10/12/2025,2:00:00 PM,Oil,229,0.003,FALSE
10/12/2025,2:00:00 PM,Other Renewables,447,0.005,TRUE
10/12/2025,2:00:00 PM,Solar,5506,0.07,TRUE
10/12/2025,2:00:00 PM,Storage,0,0,FALSE
10/12/2025,2:00:00 PM,Wind,2559,0.033,TRUE
10/12/2025,1:00:00 PM,Coal,11746,0.154,FALSE
10/12/2025,1:00:00 PM,Gas,28063,0.369,FALSE
10/12/2025,1:00:00 PM,Hydro,245,0.003,TRUE
10/12/2025,1:00:00 PM,Multiple Fuels,1244,0.016,FALSE
10/12/2025,1:00:00 PM,Nuclear,26609,0.35,FALSE
10/12/2025,1:00:00 PM,Oil,229,0.003,FALSE
10/12/2025,1:00:00 PM,Other Renewables,446,0.005,TRUE
10/12/2025,1:00:00 PM,Solar,3995,0.052,TRUE
10/12/2025,1:00:00 PM,Storage,0,0,FALSE
10/12/2025,1:00:00 PM,Wind,3323,0.043,TRUE
10/12/2025,12:00:00 PM,Coal,12212,0.166,FALSE
10/12/2025,12:00:00 PM,Gas,27658,0.377,FALSE
10/12/2025,12:00:00 PM,Hydro,247,0.003,TRUE
10/12/2025,12:00:00 PM,Multiple Fuels,1220,0.016,FALSE
10/12/2025,12:00:00 PM,Nuclear,26596,0.362,FALSE
10/12/2025,12:00:00 PM,Oil,231,0.003,FALSE
10/12/2025,12:00:00 PM,Other Renewables,448,0.006,TRUE
10/12/2025,12:00:00 PM,Solar,978,0.013,TRUE
10/12/2025,12:00:00 PM,Storage,0,0,FALSE
10/12/2025,12:00:00 PM,Wind,3711,0.05,TRUE
10/12/2025,11:00:00 AM,Coal,12053,0.167,FALSE
10/12/2025,11:00:00 AM,Gas,27675,0.384,FALSE
10/12/2025,11:00:00 AM,Hydro,255,0.003,TRUE
10/12/2025,11:00:00 AM,Multiple Fuels,1187,0.016,FALSE
10/12/2025,11:00:00 AM,Nuclear,26500,0.368,FALSE
10/12/2025,11:00:00 AM,Oil,231,0.003,FALSE
10/12/2025,11:00:00 AM,Other Renewables,440,0.006,TRUE
10/12/2025,11:00:00 AM,Solar,13,0,TRUE
10/12/2025,11:00:00 AM,Storage,0,0,FALSE
10/12/2025,11:00:00 AM,Wind,3640,0.05,TRUE
10/12/2025,10:00:00 AM,Coal,11117,0.158,FALSE
10/12/2025,10:00:00 AM,Gas,26437,0.377,FALSE
10/12/2025,10:00:00 AM,Hydro,280,0.004,TRUE
10/12/2025,10:00:00 AM,Multiple Fuels,1241,0.017,FALSE
10/12/2025,10:00:00 AM,Nuclear,26491,0.378,FALSE
10/12/2025,10:00:00 AM,Oil,233,0.003,FALSE
10/12/2025,10:00:00 AM,Other Renewables,442,0.006,TRUE
10/12/2025,10:00:00 AM,Solar,8,0,TRUE
10/12/2025,10:00:00 AM,Storage,0,0,FALSE
10/12/2025,10:00:00 AM,Wind,3714,0.053,TRUE
10/12/2025,9:00:00 AM,Coal,10582,0.154,FALSE
10/12/2025,9:00:00 AM,Gas,25635,0.373,FALSE
10/12/2025,9:00:00 AM,Hydro,258,0.003,TRUE
10/12/2025,9:00:00 AM,Multiple Fuels,1192,0.017,FALSE
10/12/2025,9:00:00 AM,Nuclear,26491,0.386,FALSE
10/12/2025,9:00:00 AM,Oil,234,0.003,FALSE
10/12/2025,9:00:00 AM,Other Renewables,444,0.006,TRUE
10/12/2025,9:00:00 AM,Solar,8,0,TRUE
10/12/2025,9:00:00 AM,Storage,0,0,FALSE
10/12/2025,9:00:00 AM,Wind,3709,0.054,TRUE
10/12/2025,8:00:00 AM,Coal,10791,0.156,FALSE
10/12/2025,8:00:00 AM,Gas,25404,0.369,FALSE
10/12/2025,8:00:00 AM,Hydro,239,0.003,TRUE
10/12/2025,8:00:00 AM,Multiple Fuels,1260,0.018,FALSE
10/12/2025,8:00:00 AM,Nuclear,26480,0.384,FALSE
10/12/2025,8:00:00 AM,Oil,233,0.003,FALSE
10/12/2025,8:00:00 AM,Other Renewables,440,0.006,TRUE
10/12/2025,8:00:00 AM,Solar,8,0,TRUE
10/12/2025,8:00:00 AM,Storage,0,0,FALSE
10/12/2025,8:00:00 AM,Wind,3968,0.057,TRUE
10/12/2025,7:00:00 AM,Coal,11140,0.159,FALSE
10/12/2025,7:00:00 AM,Gas,25670,0.368,FALSE
10/12/2025,7:00:00 AM,Hydro,213,0.003,TRUE
10/12/2025,7:00:00 AM,Multiple Fuels,1263,0.018,FALSE
10/12/2025,7:00:00 AM,Nuclear,26474,0.379,FALSE
10/12/2025,7:00:00 AM,Oil,231,0.003,FALSE
10/12/2025,7:00:00 AM,Other Renewables,440,0.006,TRUE
10/12/2025,7:00:00 AM,Solar,8,0,TRUE
10/12/2025,7:00:00 AM,Storage,0,0,FALSE
10/12/2025,7:00:00 AM,Wind,4289,0.061,TRUE
10/12/2025,6:00:00 AM,Coal,11614,0.165,FALSE
10/12/2025,6:00:00 AM,Gas,25792,0.367,FALSE
10/12/2025,6:00:00 AM,Hydro,213,0.003,TRUE
10/12/2025,6:00:00 AM,Multiple Fuels,1255,0.017,FALSE
10/12/2025,6:00:00 AM,Nuclear,26474,0.377,FALSE
10/12/2025,6:00:00 AM,Oil,229,0.003,FALSE
10/12/2025,6:00:00 AM,Other Renewables,446,0.006,TRUE
10/12/2025,6:00:00 AM,Solar,8,0,TRUE
10/12/2025,6:00:00 AM,Storage,0,0,FALSE
10/12/2025,6:00:00 AM,Wind,4128,0.058,TRUE
10/12/2025,5:00:00 AM,Coal,12162,0.172,FALSE
10/12/2025,5:00:00 AM,Gas,25617,0.362,FALSE
10/12/2025,5:00:00 AM,Hydro,213,0.003,TRUE
10/12/2025,5:00:00 AM,Multiple Fuels,1255,0.017,FALSE
10/12/2025,5:00:00 AM,Nuclear,26574,0.376,FALSE
10/12/2025,5:00:00 AM,Oil,229,0.003,FALSE
10/12/2025,5:00:00 AM,Other Renewables,448,0.006,TRUE
10/12/2025,5:00:00 AM,Solar,8,0,TRUE
10/12/2025,5:00:00 AM,Storage,0,0,FALSE
10/12/2025,5:00:00 AM,Wind,4086,0.057,TRUE
10/12/2025,4:00:00 AM,Coal,12689,0.173,FALSE
10/12/2025,4:00:00 AM,Gas,27060,0.37,FALSE
10/12/2025,4:00:00 AM,Hydro,213,0.002,TRUE
10/12/2025,4:00:00 AM,Multiple Fuels,1242,0.017,FALSE
10/12/2025,4:00:00 AM,Nuclear,26646,0.364,FALSE
10/12/2025,4:00:00 AM,Oil,227,0.003,FALSE
10/12/2025,4:00:00 AM,Other Renewables,446,0.006,TRUE
10/12/2025,4:00:00 AM,Solar,8,0,TRUE
10/12/2025,4:00:00 AM,Storage,0,0,FALSE
10/12/2025,4:00:00 AM,Wind,4546,0.062,TRUE
10/12/2025,3:00:00 AM,Coal,12675,0.167,FALSE
10/12/2025,3:00:00 AM,Gas,28692,0.378,FALSE
10/12/2025,3:00:00 AM,Hydro,319,0.004,TRUE
